Query,Time,Value,Unit
"name=""donald trump"" AND channel=""CNN""",2019-04-10,1879.3970000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-11,1966.0430000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-12,1608.95,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-13,1307.97,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-14,540.4949999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-15,761.3640000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-16,586.634,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-17,690.7420000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-18,354.461,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-19,2127.431,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-20,1421.346,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-21,752.573,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-22,693.285,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-23,732.566,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-24,1578.512,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-25,688.5319999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-26,2727.403,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-27,2175.3010000000004,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-28,1126.689,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-29,1103.0130000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-04-30,833.348,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-01,276.154,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-02,1170.325,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-03,2168.582,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-04,1315.91,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-05,529.028,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-06,1935.0439999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-07,971.4189999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-08,1120.719,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-09,3310.522,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-10,1071.762,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-11,882.0059999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-12,430.906,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-13,1883.5430000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-14,1306.1779999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-15,792.431,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-16,1339.306,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-17,1598.563,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-18,653.085,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-19,937.001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-20,1567.657,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-21,1288.45,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-22,2473.43,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-23,2638.5229999999997,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-24,2197.664,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-25,1686.2430000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-26,617.7589999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-27,3009.4770000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-28,937.026,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-29,616.384,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-30,3228.0119999999997,seconds
"name=""donald trump"" AND channel=""CNN""",2019-05-31,1168.942,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-01,453.1580000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-02,716.7330000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-03,1462.0480000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-04,2828.0060000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-05,2397.3559999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-06,2245.636000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-07,1426.8340000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-08,559.12,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-09,497.957,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-10,455.666,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-11,1512.886,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-12,3201.6220000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-13,1932.7620000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-14,2552.5339999999997,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-15,1296.7489999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-16,1501.107,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-17,1690.142,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-18,1700.52,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-19,2289.478,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-20,1163.095,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-21,1083.739,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-22,877.762,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-23,421.015,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-24,2149.1920000000005,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-25,2081.4510000000005,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-26,924.189,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-27,277.022,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-28,1364.3809999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-29,8138.461000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-06-30,5583.6579999999985,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-01,1561.8360000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-02,1353.9830000000004,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-03,637.133,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-04,765.1290000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-05,208.81500000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-06,65.974,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-07,494.982,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-08,820.519,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-09,1673.9389999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-10,1007.483,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-11,1074.693,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-12,1172.426,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-13,379.96700000000004,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-14,604.0120000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-15,1244.4679999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-16,1782.2079999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-17,792.172,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-18,3085.711999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-19,2101.3920000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-20,1424.974,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-21,862.864,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-22,3825.67,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-23,1357.964,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-24,1185.0140000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-25,607.978,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-26,1116.094,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-27,1416.4360000000004,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-28,737.3110000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-29,708.197,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-30,408.96899999999994,seconds
"name=""donald trump"" AND channel=""CNN""",2019-07-31,27.989,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-01,505.94499999999994,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-02,1327.7609999999997,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-03,623.1659999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-04,66.965,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-05,1575.0689999999997,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-06,949.538,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-07,1120.15,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-08,1312.3419999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-09,1807.5669999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-10,480.976,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-11,386.65700000000004,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-12,865.6969999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-13,1368.083,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-14,1088.326,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-15,1688.0960000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-16,1970.47,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-17,1253.3840000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-18,2639.4069999999997,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-19,2133.7400000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-20,3449.747,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-21,3355.4579999999996,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-22,1503.7540000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-23,1476.0390000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-24,1997.318,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-25,1146.573,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-26,6755.922,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-27,1930.6339999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-28,1770.953,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-29,862.701,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-30,1054.772,seconds
"name=""donald trump"" AND channel=""CNN""",2019-08-31,1082.053,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-01,209.40900000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-02,79.985,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-03,185.97600000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-04,194.61599999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-05,425.113,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-06,479.4539999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-07,755.032,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-08,799.507,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-09,1915.445,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-10,2184.577,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-11,1978.8850000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-12,906.359,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-13,616.325,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-14,456.02599999999995,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-15,675.0840000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-16,3478.7250000000004,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-17,1526.4699999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-18,1184.8750000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-19,1040.95,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-20,3413.0469999999996,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-21,1049.233,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-22,1138.446,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-23,2496.453,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-24,3184.8500000000004,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-25,9889.952000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-26,2237.045,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-27,1033.01,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-28,1188.0379999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-29,1223.187,seconds
"name=""donald trump"" AND channel=""CNN""",2019-09-30,2276.097,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-01,1343.0189999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-02,7398.202,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-03,3122.8259999999996,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-04,1153.834,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-05,1481.9089999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-06,951.615,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-07,1675.656,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-08,1688.5310000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-09,1221.7410000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-10,1734.486,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-11,1938.367,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-12,1925.1079999999997,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-13,1374.2450000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-14,865.7489999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-15,651.4609999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-16,4470.33,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-17,1444.433,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-18,2199.247,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-19,875.376,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-20,633.952,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-21,3433.712,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-22,2916.9009999999994,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-23,2272.0660000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-24,1328.2150000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-25,1230.6480000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-26,1286.244,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-27,4325.652,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-28,1730.6869999999997,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-29,945.5439999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-30,1007.677,seconds
"name=""donald trump"" AND channel=""CNN""",2019-10-31,833.7269999999999,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-01,1720.4489999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-02,1614.207,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-03,1226.168,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-04,1370.6239999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-05,1049.322,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-06,847.4630000000001,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-07,1380.2040000000002,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-08,1125.722,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-09,1072.09,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-10,624.989,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-11,1346.1030000000003,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-12,1022.174,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-13,1555.828,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-14,897.644,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-15,377.615,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-16,1303.5179999999998,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-17,454.27399999999994,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-18,1315.707,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-19,615.992,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-20,322.97,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-21,324.91999999999996,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-22,1274.311,seconds
"name=""donald trump"" AND channel=""CNN""",2019-11-23,893.821,seconds
